28.6744906, 77.5038306
28.6745048, 77.5038628
28.6744459, 77.5039030
28.6744295, 77.5038762
28.6743612, 77.5039352
28.6743306, 77.5038386
28.6743024, 77.5038708
28.6742600, 77.5038064
28.6743212, 77.5037608
28.6743024, 77.5037233
28.6743259, 77.5036965
28.6743024, 77.5036455
28.6743518, 77.5035945
28.6743565, 77.5036321
28.6744224, 77.5035784
28.6744577, 77.5036455
28.6745165, 77.5036053
28.6745589, 77.5036670
28.6745048, 77.5037099
28.6745401, 77.5037742
