latitude,longitude
28.6776785, 77.5020025
28.6776197, 77.5019971
28.6776044, 77.5019757
28.6776056, 77.5019099
28.6775209, 77.5019046
28.6775232, 77.5019582
28.6775044, 77.5019837
28.6774479, 77.5019770
28.6774420, 77.5020669
28.6774891, 77.5020682
28.6775138, 77.5020977
28.6775138, 77.5021701
28.6775868, 77.5021701
28.6775879, 77.5021098
28.6776150, 77.5020910
28.6776774, 77.5020950
28.6776785, 77.5020025
