latitude,longitude
28.6768475, 77.4998122
28.6769304, 77.4999658
28.6768031, 77.5000667
28.6767839, 77.5000804
28.6767675, 77.5000469
28.6767457, 77.5000462
28.6767392, 77.5000717
28.6767157, 77.5000724
28.6767157, 77.5000335
28.6766928, 77.5000000
28.6766545, 77.4999886
28.6766539, 77.4999691
28.6766792, 77.4999550
28.6766839, 77.4999108
28.6768069, 77.4998095
28.6768163, 77.4998283
28.6768275, 77.4998149
28.6768345, 77.4998263
28.6768475, 77.4998122
